force,filtered_force,target_force,motor_speed,position,contact_point,spring,motor_state,screen_state
-0.0014,0.0006,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
-0.0019,-0.0001,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
-0.0014,-0.0010,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0009,-0.0012,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0025,-0.0006,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0043,0.0008,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0055,0.0025,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0030,0.0038,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0015,0.0039,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
-0.0006,0.0030,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
-0.0018,0.0015,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0003,0.0003,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0004,-0.0003,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0003,-0.0002,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
0.0001,-0.0001,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
-0.0011,0.0000,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
-0.0011,-0.0002,6.9000,0.0000,0.0000,0.0000,0.0000,0,0
-0.0014,-0.0007,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0013,-0.0007,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0037,0.0000,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0038,0.0010,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0006,0.0015,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0009,0.0014,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0012,0.0009,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0019,-0.0006,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0015,-0.0014,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0029,-0.0019,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0025,-0.0024,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0006,-0.0022,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0003,-0.0017,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0005,-0.0011,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0024,-0.0007,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0065,-0.0015,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0063,-0.0029,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0066,-0.0047,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0059,-0.0059,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0054,-0.0063,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0052,-0.0060,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0035,-0.0051,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0014,-0.0041,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0015,-0.0030,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0022,-0.0023,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0015,-0.0019,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0002,-0.0013,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0006,-0.0011,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0000,-0.0006,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0027,-0.0004,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0035,-0.0009,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0029,-0.0016,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0006,-0.0022,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0022,-0.0018,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0048,-0.0001,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0051,0.0020,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0055,0.0035,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0044,0.0046,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0029,0.0048,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0022,0.0041,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0019,0.0033,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0005,0.0025,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0012,0.0012,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0040,0.0002,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0049,-0.0014,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0032,-0.0029,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0031,-0.0034,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0016,-0.0034,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0040,-0.0032,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0044,-0.0031,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0037,-0.0032,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0029,-0.0036,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0004,-0.0033,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0003,-0.0023,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0014,-0.0016,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0025,-0.0013,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0052,-0.0019,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0062,-0.0034,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0045,-0.0042,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0035,-0.0047,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0015,-0.0044,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0000,-0.0031,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0001,-0.0020,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0009,-0.0012,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0040,-0.0011,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0038,-0.0017,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0056,-0.0028,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0034,-0.0037,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0035,-0.0040,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0028,-0.0038,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0012,-0.0034,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0022,-0.0028,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0011,-0.0023,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0000,-0.0018,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0004,-0.0012,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0013,-0.0006,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0026,0.0004,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0006,0.0009,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0009,0.0011,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0006,0.0010,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0011,0.0002,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0001,-0.0003,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0000,-0.0003,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0020,-0.0001,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0036,0.0007,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0031,0.0018,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0023,0.0024,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0010,0.0026,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0007,0.0023,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0001,0.0015,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0012,0.0010,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0020,0.0010,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0020,0.0011,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0030,0.0018,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0024,0.0023,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0011,0.0021,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0019,0.0016,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0038,0.0001,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0028,-0.0011,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0004,-0.0020,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0009,-0.0020,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0020,-0.0018,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0041,-0.0018,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0044,-0.0023,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0031,-0.0030,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0037,-0.0035,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
-0.0043,-0.0037,1.0000,6000.0000,0.1303,0.0000,0.1303,3,5
-0.0039,-0.0037,1.0000,6000.0000,0.4163,0.0000,0.4163,3,5
-0.0039,-0.0037,1.0000,6000.0000,0.7022,0.0000,0.7022,3,5
-0.0013,-0.0034,1.0000,6000.0000,0.9872,0.0000,0.9872,3,5
-0.0015,-0.0029,1.0000,6000.0000,1.2722,0.0000,1.2722,3,5
-0.0014,-0.0025,1.0000,6000.0000,1.5581,0.0000,1.5581,3,5
-0.0017,-0.0018,1.0000,6000.0000,1.8431,0.0000,1.8431,3,5
-0.0018,-0.0015,1.0000,6000.0000,2.1291,0.0000,2.1291,3,5
-0.0014,-0.0016,1.0000,6000.0000,2.4141,0.0000,2.4141,3,5
-0.0027,-0.0015,1.0000,6000.0000,2.7000,0.0000,2.7000,3,5
-0.0014,-0.0017,1.0000,6000.0000,2.9850,0.0000,2.9850,3,5
-0.0016,-0.0017,1.0000,6000.0000,3.2709,0.0000,3.2709,3,5
-0.0020,-0.0019,1.0000,6000.0000,3.5559,0.0000,3.5559,3,5
-0.0006,-0.0018,1.0000,6000.0000,3.8419,0.0000,3.8419,3,5
-0.0014,-0.0016,1.0000,6000.0000,4.1278,0.0000,4.1278,3,5
-0.0019,-0.0017,1.0000,6000.0000,4.4128,0.0000,4.4128,3,5
0.0000,-0.0013,1.0000,6000.0000,4.6978,0.0000,4.6978,3,5
-0.0000,-0.0010,1.0000,6000.0000,4.9837,0.0000,4.9837,3,5
0.0001,-0.0007,1.0000,6000.0000,5.2687,0.0000,5.2687,3,5
-0.0008,-0.0002,1.0000,6000.0000,5.5547,0.0000,5.5547,3,5
-0.0016,-0.0003,1.0000,6000.0000,5.8397,0.0000,5.8397,3,5
-0.0034,-0.0010,1.0000,6000.0000,6.1256,0.0000,6.1256,3,5
-0.0040,-0.0020,1.0000,6000.0000,6.4106,0.0000,6.4106,3,5
-0.0048,-0.0031,1.0000,6000.0000,6.6966,0.0000,6.6966,3,5
-0.0046,-0.0037,1.0000,6000.0000,6.9816,0.0000,6.9816,3,5
-0.0023,-0.0038,1.0000,6000.0000,7.2675,0.0000,7.2675,3,5
-0.0023,-0.0034,1.0000,6000.0000,7.5525,0.0000,7.5525,3,5
-0.0025,-0.0032,1.0000,6000.0000,7.8384,0.0000,7.8384,3,5
-0.0015,-0.0026,1.0000,6000.0000,8.1234,0.0000,8.1234,3,5
-0.0031,-0.0023,1.0000,6000.0000,8.4094,0.0000,8.4094,3,5
-0.0026,-0.0024,1.0000,6000.0000,8.6944,0.0000,8.6944,3,5
-0.0014,-0.0022,1.0000,6000.0000,8.9794,0.0000,8.9794,3,5
-0.0033,-0.0023,1.0000,6000.0000,9.2653,0.0000,9.2653,3,5
-0.0028,-0.0025,1.0000,6000.0000,9.5512,0.0000,9.5512,3,5
-0.0012,-0.0023,1.0000,6000.0000,9.8362,0.0000,9.8362,3,5
-0.0014,-0.0023,1.0000,6000.0000,10.1212,0.0000,10.1212,3,5
0.0015,-0.0018,1.0000,6000.0000,10.4072,0.0000,10.4072,3,5
0.0037,-0.0003,1.0000,6000.0000,10.6922,0.0000,10.6922,3,5
0.0039,0.0012,1.0000,6000.0000,10.9781,0.0000,10.9781,3,5
0.0031,0.0023,1.0000,6000.0000,11.2631,0.0000,11.2631,3,5
0.0013,0.0029,1.0000,6000.0000,11.5500,0.0000,11.5500,3,5
-0.0001,0.0025,1.0000,6000.0000,11.8350,0.0000,11.8350,3,5
-0.0017,0.0013,1.0000,6000.0000,12.1209,0.0000,12.1209,3,5
-0.0003,0.0005,1.0000,6000.0000,12.4059,0.0000,12.4059,3,5
-0.0028,-0.0007,1.0000,6000.0000,12.6919,0.0000,12.6919,3,5
-0.0031,-0.0016,1.0000,6000.0000,12.9769,0.0000,12.9769,3,5
-0.0019,-0.0020,1.0000,6000.0000,13.2619,0.0000,13.2619,3,5
-0.0025,-0.0025,1.0000,6000.0000,13.5478,0.0000,13.5478,3,5
-0.0013,-0.0026,1.0000,6000.0000,13.8328,0.0000,13.8328,3,5
-0.0020,-0.0024,1.0000,6000.0000,14.1188,0.0000,14.1188,3,5
-0.0002,-0.0021,1.0000,6000.0000,14.4037,0.0000,14.4037,3,5
-0.0002,-0.0013,1.0000,6000.0000,14.6897,0.0000,14.6897,3,5
-0.0007,-0.0010,1.0000,6000.0000,14.9747,0.0000,14.9747,3,5
-0.0017,-0.0008,1.0000,6000.0000,15.2606,0.0000,15.2606,3,5
-0.0029,-0.0009,1.0000,6000.0000,15.5456,0.0000,15.5456,3,5
-0.0042,-0.0021,1.0000,6000.0000,15.9206,0.0000,15.9206,3,5
-0.0037,-0.0030,1.0000,6000.0000,16.2066,0.0000,16.2066,3,5
-0.0041,-0.0035,1.0000,6000.0000,16.4916,0.0000,16.4916,3,5
-0.0031,-0.0038,1.0000,6000.0000,16.7766,0.0000,16.7766,3,5
-0.0030,-0.0037,1.0000,6000.0000,17.0625,0.0000,17.0625,3,5
-0.0028,-0.0034,1.0000,6000.0000,17.3475,0.0000,17.3475,3,5
-0.0022,-0.0031,1.0000,6000.0000,17.6334,0.0000,17.6334,3,5
-0.0017,-0.0026,1.0000,6000.0000,17.9184,0.0000,17.9184,3,5
-0.0018,-0.0022,1.0000,6000.0000,18.2044,0.0000,18.2044,3,5
-0.0026,-0.0021,1.0000,6000.0000,18.4894,0.0000,18.4894,3,5
-0.0023,-0.0020,1.0000,6000.0000,18.7753,0.0000,18.7753,3,5
-0.0026,-0.0021,1.0000,6000.0000,19.0603,0.0000,19.0603,3,5
-0.0017,-0.0022,1.0000,6000.0000,19.3462,0.0000,19.3462,3,5
-0.0022,-0.0021,1.0000,6000.0000,19.6312,0.0000,19.6312,3,5
-0.0024,-0.0020,1.0000,6000.0000,19.9172,0.0000,19.9172,3,5
-0.0017,-0.0020,1.0000,6000.0000,20.2022,0.0000,20.2022,3,5
-0.0017,-0.0019,1.0000,6000.0000,20.4872,0.0000,20.4872,3,5
-0.0010,-0.0018,1.0000,6000.0000,20.7731,0.0000,20.7731,3,5
0.0003,-0.0014,1.0000,6000.0000,21.0591,0.0000,21.0591,3,5
0.0003,-0.0006,1.0000,6000.0000,21.3441,0.0000,21.3441,3,5
-0.0009,-0.0003,1.0000,6000.0000,21.6291,0.0000,21.6291,3,5
-0.0012,-0.0002,1.0000,6000.0000,21.9150,0.0000,21.9150,3,5
-0.0027,-0.0007,1.0000,6000.0000,22.2000,0.0000,22.2000,3,5
-0.0010,-0.0013,1.0000,6000.0000,22.4859,0.0000,22.4859,3,5
-0.0013,-0.0015,1.0000,6000.0000,22.7719,0.0000,22.7719,3,5
-0.0008,-0.0016,1.0000,6000.0000,23.0569,0.0000,23.0569,3,5
-0.0018,-0.0014,1.0000,6000.0000,23.3419,0.0000,23.3419,3,5
-0.0028,-0.0015,1.0000,6000.0000,23.6278,0.0000,23.6278,3,5
-0.0040,-0.0020,1.0000,6000.0000,23.9128,0.0000,23.9128,3,5
0.1567,0.0106,1.0000,6000.0000,24.1988,0.0000,24.1988,3,5
0.7287,0.1110,1.0000,-67.5200,24.3075,0.0000,24.3075,4,5
1.4613,0.4037,1.0000,-139.6894,24.3028,0.0000,24.3028,4,5
2.1566,0.8771,1.0000,-215.6456,24.2944,0.0000,24.2944,4,5
2.3271,1.3369,1.0000,-297.4852,24.2813,0.0000,24.2813,4,5
2.2647,1.8353,1.0000,-373.4876,24.2653,0.0000,24.2653,4,5
2.1823,2.1339,1.0000,-449.9870,24.2466,0.0000,24.2466,4,5
2.1133,2.2286,1.0000,-523.9114,24.2231,0.0000,24.2231,4,5
2.0386,2.1884,1.0000,-601.2299,24.1959,0.0000,24.1959,4,5
1.9946,2.1146,1.0000,-678.5798,24.1650,0.0000,24.1650,4,5
1.9626,2.0504,1.0000,-753.9651,24.1312,0.0000,24.1312,4,5
1.9353,2.0082,1.0000,-831.5380,24.0938,0.0000,24.0938,4,5
1.8927,1.9651,1.0000,-907.4394,24.0516,0.0000,24.0516,4,5
1.8388,1.9255,1.0000,-983.5837,24.0066,0.0000,24.0066,4,5
1.7281,1.8836,1.0000,-1059.9183,23.9578,0.0000,23.9578,4,5
1.4987,1.7947,1.0000,-1136.4047,23.9053,0.0000,23.9053,4,5
1.1660,1.6398,1.0000,-1213.0143,23.8491,0.0000,23.8491,4,5
0.8702,1.4604,1.0000,-1289.7250,23.7900,0.0000,23.7900,4,5
0.4800,1.1645,1.0000,-1365.4221,23.7263,0.0000,23.7263,4,5
0.2254,0.8322,1.0000,-1442.3459,23.6587,0.0000,23.6587,4,5
0.0730,0.5774,1.0000,-1518.3370,23.5884,0.0000,23.5884,4,5
0.0266,0.3127,1.0000,-1504.4431,23.5153,0.0000,23.5153,4,5
0.0278,0.1427,1.0000,-1427.7134,23.4450,0.0000,23.4450,4,5
0.0279,0.0699,1.0000,-1351.0663,23.3794,0.0000,23.3794,4,5
0.0275,0.0310,1.0000,-1274.5170,23.3166,0.0000,23.3166,4,5
0.0290,0.0277,1.0000,-1198.0845,23.2575,0.0000,23.2575,4,5
0.0292,0.0281,1.0000,-1121.7924,23.2012,0.0000,23.2012,4,5
0.0308,0.0287,1.0000,-1045.6715,23.1497,0.0000,23.1497,4,5
0.0314,0.0294,1.0000,-969.7621,23.1019,0.0000,23.1019,4,5
0.0297,0.0302,1.0000,-892.4394,23.0569,0.0000,23.0569,4,5
0.0281,0.0302,1.0000,-816.9803,23.0166,0.0000,23.0166,4,5
0.0283,0.0297,1.0000,-739.9086,22.9791,0.0000,22.9791,4,5
0.0301,0.0293,1.0000,-662.9268,22.9453,0.0000,22.9453,4,5
0.0306,0.0291,1.0000,-586.0704,22.9153,0.0000,22.9153,4,5
0.0305,0.0295,1.0000,-509.3959,22.8891,0.0000,22.8891,4,5
0.0298,0.0299,1.0000,-433.0004,22.8666,0.0000,22.8666,4,5
0.0286,0.0299,1.0000,-357.0630,22.8478,0.0000,22.8478,4,5
0.0292,0.0297,1.0000,-281.9546,22.8328,0.0000,22.8328,4,5
0.0318,0.0297,1.0000,-201.2569,22.8216,0.0000,22.8216,4,5
0.0317,0.0301,1.0000,-128.5142,22.8131,0.0000,22.8131,4,5
0.0319,0.0310,1.0000,100.0000,22.8094,0.0000,22.8094,5,5
0.0301,0.0313,1.0000,100.0000,22.8141,0.0000,22.8141,5,5
0.0295,0.0311,1.0000,100.0000,22.8197,0.0000,22.8197,5,5
0.0280,0.0303,1.0000,100.0000,22.8244,0.0000,22.8244,5,5
0.0276,0.0294,1.0000,100.0000,22.8291,0.0000,22.8291,5,5
0.0275,0.0286,1.0000,100.0000,22.8338,0.0000,22.8338,5,5
0.0264,0.0277,1.0000,100.0000,22.8384,0.0000,22.8384,5,5
0.0271,0.0272,1.0000,100.0000,22.8431,0.0000,22.8431,5,5
0.0268,0.0271,1.0000,100.0000,22.8478,0.0000,22.8478,5,5
0.0270,0.0268,1.0000,100.0000,22.8525,0.0000,22.8525,5,5
0.0258,0.0267,1.0000,100.0000,22.8572,0.0000,22.8572,5,5
0.0259,0.0266,1.0000,100.0000,22.8619,0.0000,22.8619,5,5
0.0261,0.0263,1.0000,100.0000,22.8675,0.0000,22.8675,5,5
0.0271,0.0264,1.0000,100.0000,22.8722,0.0000,22.8722,5,5
0.0283,0.0267,1.0000,100.0000,22.8769,0.0000,22.8769,5,5
0.0265,0.0270,1.0000,100.0000,22.8816,0.0000,22.8816,5,5
0.0266,0.0271,1.0000,100.0000,22.8863,0.0000,22.8863,5,5
0.0271,0.0274,1.0000,100.0000,22.8909,0.0000,22.8909,5,5
0.0251,0.0269,1.0000,100.0000,22.8956,0.0000,22.8956,5,5
0.0266,0.0264,1.0000,100.0000,22.9003,0.0000,22.9003,5,5
0.0260,0.0263,1.0000,100.0000,22.9050,0.0000,22.9050,5,5
0.0258,0.0259,1.0000,100.0000,22.9097,0.0000,22.9097,5,5
0.0264,0.0259,1.0000,100.0000,22.9153,0.0000,22.9153,5,5
0.0252,0.0260,1.0000,100.0000,22.9200,0.0000,22.9200,5,5
0.0265,0.0259,1.0000,100.0000,22.9247,0.0000,22.9247,5,5
0.0272,0.0262,1.0000,100.0000,22.9294,0.0000,22.9294,5,5
0.0274,0.0264,1.0000,100.0000,22.9341,0.0000,22.9341,5,5
0.0271,0.0267,1.0000,100.0000,22.9388,0.0000,22.9388,5,5
0.0270,0.0269,1.0000,100.0000,22.9434,0.0000,22.9434,5,5
0.0261,0.0269,1.0000,100.0000,22.9481,0.0000,22.9481,5,5
0.0259,0.0266,1.0000,100.0000,22.9528,0.0000,22.9528,5,5
0.0268,0.0264,1.0000,100.0000,22.9575,0.0000,22.9575,5,5
0.0257,0.0263,1.0000,100.0000,22.9631,0.0000,22.9631,5,5
0.0254,0.0261,1.0000,100.0000,22.9678,0.0000,22.9678,5,5
0.0256,0.0260,1.0000,100.0000,22.9725,0.0000,22.9725,5,5
0.0255,0.0256,1.0000,100.0000,22.9772,0.0000,22.9772,5,5
0.0254,0.0255,1.0000,100.0000,22.9819,0.0000,22.9819,5,5
0.0261,0.0254,1.0000,100.0000,22.9866,0.0000,22.9866,5,5
0.0257,0.0255,1.0000,100.0000,22.9913,0.0000,22.9913,5,5
0.0269,0.0258,1.0000,100.0000,22.9959,0.0000,22.9959,5,5
0.0265,0.0260,1.0000,100.0000,23.0006,0.0000,23.0006,5,5
0.0262,0.0263,1.0000,100.0000,23.0053,0.0000,23.0053,5,5
0.0252,0.0262,1.0000,100.0000,23.0109,0.0000,23.0109,5,5
0.0230,0.0257,1.0000,100.0000,23.0156,0.0000,23.0156,5,5
0.0226,0.0248,1.0000,100.0000,23.0203,0.0000,23.0203,5,5
0.0234,0.0239,1.0000,100.0000,23.0250,0.0000,23.0250,5,5
0.0251,0.0237,1.0000,100.0000,23.0297,0.0000,23.0297,5,5
0.0259,0.0240,1.0000,100.0000,23.0344,0.0000,23.0344,5,5
0.0269,0.0247,1.0000,100.0000,23.0391,0.0000,23.0391,5,5
0.0272,0.0259,1.0000,100.0000,23.0438,0.0000,23.0438,5,5
0.0268,0.0266,1.0000,100.0000,23.0484,0.0000,23.0484,5,5
0.0260,0.0267,1.0000,100.0000,23.0531,0.0000,23.0531,5,5
0.0249,0.0264,1.0000,100.0000,23.0588,0.0000,23.0588,5,5
0.0239,0.0256,1.0000,100.0000,23.0634,0.0000,23.0634,5,5
0.0240,0.0248,1.0000,100.0000,23.0681,0.0000,23.0681,5,5
0.0246,0.0245,1.0000,100.0000,23.0728,0.0000,23.0728,5,5
0.0249,0.0244,1.0000,100.0000,23.0775,0.0000,23.0775,5,5
0.0248,0.0246,1.0000,100.0000,23.0822,0.0000,23.0822,5,5
0.0242,0.0247,1.0000,100.0000,23.0869,0.0000,23.0869,5,5
0.0243,0.0246,1.0000,100.0000,23.0916,0.0000,23.0916,5,5
0.0263,0.0248,1.0000,100.0000,23.0962,0.0000,23.0962,5,5
