force,filtered_force,target_force,motor_speed,position,contact_point,spring,motor_state,screen_state
-0.0000,-0.0014,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0006,-0.0012,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0022,-0.0004,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0023,0.0008,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0022,0.0015,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0038,0.0022,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0045,0.0029,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0043,0.0033,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0055,0.0039,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0060,0.0047,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0057,0.0052,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0074,0.0059,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0059,0.0062,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0046,0.0061,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0031,0.0055,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0019,0.0044,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0012,0.0034,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0002,0.0022,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0003,0.0013,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
-0.0004,0.0007,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,1
0.0006,0.0003,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0006,0.0003,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0000,0.0003,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0002,0.0003,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
